"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
574,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",39,"Ambohimahasoa",574,"Vohiposa",NA,"Fokontany","Commune"
575,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",39,"Ambohimahasoa",575,"Vohitrarivo",NA,"Fokontany","Commune"
576,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",576,"Alakamisy Ambohimaha",NA,"Fokontany","Commune"
577,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",577,"Alakamisy Itenina",NA,"Fokontany","Commune"
578,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",578,"Alatsinainy Ialamarina",NA,"Fokontany","Commune"
579,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",579,"Ambalakely",NA,"Fokontany","Commune"
580,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",580,"Ambalamadera II",NA,"Fokontany","Commune"
581,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",581,"Ambalamahasoa",NA,"Fokontany","Commune"
582,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",582,"Ambondrona",NA,"Fokontany","Commune"
583,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",583,"Ampasimbe",NA,"Fokontany","Commune"
584,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",584,"Andoharanomaitso",NA,"Fokontany","Commune"
585,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",585,"Andrainjato Centre",NA,"Fokontany","Commune"
586,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",586,"Andrainjato Est",NA,"Fokontany","Commune"
587,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",587,"Andranomiditra",NA,"Fokontany","Commune"
588,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",588,"Andranovorivato",NA,"Fokontany","Commune"
589,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",589,"Androy",NA,"Fokontany","Commune"
590,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",590,"Anjoma Itsara",NA,"Fokontany","Commune"
591,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",591,"Ankaramalaza Mifanasoa",NA,"Fokontany","Commune"
592,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",592,"Ankarinarivo Manirisoa",NA,"Fokontany","Commune"
593,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",593,"Fandrandava",NA,"Fokontany","Commune"
594,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",594,"Fanjakana",NA,"Fokontany","Commune"
595,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",595,"Ialanindro",NA,"Fokontany","Commune"
596,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",596,"Iavinomby Vohibola",NA,"Fokontany","Commune"
597,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",597,"Ihazoara",NA,"Fokontany","Commune"
598,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",598,"Isorana",NA,"Fokontany","Commune"
599,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",599,"Ivoamba",NA,"Fokontany","Commune"
600,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",600,"Mahaditra",NA,"Fokontany","Commune"
601,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",601,"Mahasoabe",NA,"Fokontany","Commune"
602,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",602,"Mahazoarivo",NA,"Fokontany","Commune"
603,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",603,"Nasandratrony",NA,"Fokontany","Commune"
604,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",604,"Ranoroahina Mahatsinjony",NA,"Fokontany","Commune"
605,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",605,"Sahambavy",NA,"Fokontany","Commune"
606,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",606,"Soaindrana",NA,"Fokontany","Commune"
607,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",607,"Soatanana",NA,"Fokontany","Commune"
608,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",608,"Taindambo",NA,"Fokontany","Commune"
609,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",609,"Talatanampano",NA,"Fokontany","Commune"
610,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",610,"Vinanitelo Andrefana",NA,"Fokontany","Commune"
611,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",611,"Vohimarina Lamosina",NA,"Fokontany","Commune"
612,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",40,"Fianarantsoa Rural",612,"Vohitrafeno",NA,"Fokontany","Commune"
613,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",41,"Fianarantsoa Urban",613,"1er Arrondissement",NA,"Fokontany","Commune"
614,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",41,"Fianarantsoa Urban",614,"2eme Arrondissement",NA,"Fokontany","Commune"
615,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",41,"Fianarantsoa Urban",615,"3eme Arrondissement",NA,"Fokontany","Commune"
616,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",41,"Fianarantsoa Urban",616,"4eme Arrondissement",NA,"Fokontany","Commune"
617,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",41,"Fianarantsoa Urban",617,"5eme Arrondissement",NA,"Fokontany","Commune"
618,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",41,"Fianarantsoa Urban",618,"6eme Arrondissement",NA,"Fokontany","Commune"
619,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",41,"Fianarantsoa Urban",619,"7eme Arrondissement",NA,"Fokontany","Commune"
620,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",42,"Ikalamavony",620,"Ambatomainty",NA,"Fokontany","Commune"
621,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",42,"Ikalamavony",621,"Fitampito",NA,"Fokontany","Commune"
622,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",42,"Ikalamavony",622,"Ikalamavony",NA,"Fokontany","Commune"
623,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",42,"Ikalamavony",623,"Mangidy",NA,"Fokontany","Commune"
624,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",42,"Ikalamavony",624,"Solila",NA,"Fokontany","Commune"
625,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",42,"Ikalamavony",625,"Tanamarina Bekisopa",NA,"Fokontany","Commune"
626,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",42,"Ikalamavony",626,"Tanamarina Sakay",NA,"Fokontany","Commune"
627,134,"MDG","Madagascar",3,"Fianarantsoa",9,"Haute matsiatra",42,"Ikalamavony",627,"Tsitondroina",NA,"Fokontany","Commune"
628,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",43,"Iakora",628,"Begogo",NA,"Fokontany","Commune"
629,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",43,"Iakora",629,"Iakora",NA,"Fokontany","Commune"
630,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",43,"Iakora",630,"Ranotsara",NA,"Fokontany","Commune"
631,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",631,"Ambatolahy",NA,"Fokontany","Commune"
632,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",632,"Ambia",NA,"Fokontany","Commune"
633,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",633,"Analaliry",NA,"Fokontany","Commune"
634,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",634,"Analavoky",NA,"Fokontany","Commune"
635,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",635,"Andiolava",NA,"Fokontany","Commune"
636,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",636,"Ankily",NA,"Fokontany","Commune"
637,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",637,"Ihosy",NA,"Fokontany","Commune"
638,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",638,"Ilakaka",NA,"Fokontany","Commune"
639,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",639,"Irina",NA,"Fokontany","Commune"
640,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",640,"Mahasoa",NA,"Fokontany","Commune"
641,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",641,"Menamaty Iloto",NA,"Fokontany","Commune"
642,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",642,"Ranohira",NA,"Fokontany","Commune"
643,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",643,"Sahambano",NA,"Fokontany","Commune"
644,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",644,"Sakalalina",NA,"Fokontany","Commune"
645,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",645,"Satrokala",NA,"Fokontany","Commune"
646,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",646,"Soamatasy",NA,"Fokontany","Commune"
647,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",44,"Ihosy",647,"Zazafotsy",NA,"Fokontany","Commune"
648,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",45,"Ivohibe",648,"Antambohobe",NA,"Fokontany","Commune"
649,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",45,"Ivohibe",649,"Ivohibe",NA,"Fokontany","Commune"
650,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",45,"Ivohibe",650,"Ivongo",NA,"Fokontany","Commune"
651,134,"MDG","Madagascar",3,"Fianarantsoa",10,"Ihorombe",45,"Ivohibe",651,"Maropaika",NA,"Fokontany","Commune"
652,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",652,"Ambohimanga Atsimo",NA,"Fokontany","Commune"
653,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",653,"Ambohimiera",NA,"Fokontany","Commune"
654,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",654,"Analampasina",NA,"Fokontany","Commune"
655,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",655,"Androrangavola",NA,"Fokontany","Commune"
656,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",656,"Antaretra",NA,"Fokontany","Commune"
657,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",657,"Antsindra",NA,"Fokontany","Commune"
658,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",658,"Fasintsara",NA,"Fokontany","Commune"
659,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",659,"Ifanadiana",NA,"Fokontany","Commune"
660,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",660,"Kelilalina",NA,"Fokontany","Commune"
661,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",661,"Maroharatra",NA,"Fokontany","Commune"
662,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",662,"Marotoko",NA,"Fokontany","Commune"
663,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",663,"Ranomafana",NA,"Fokontany","Commune"
664,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",46,"Ifanadiana",664,"Tsaratanana",NA,"Fokontany","Commune"
665,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",665,"Ambatofotsy",NA,"Fokontany","Commune"
666,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",666,"Ambohimisafy",NA,"Fokontany","Commune"
667,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",667,"Ambolomadinika",NA,"Fokontany","Commune"
668,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",668,"Ankarimbelo",NA,"Fokontany","Commune"
669,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",669,"Antanakambana",NA,"Fokontany","Commune"
670,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",670,"Antodinga",NA,"Fokontany","Commune"
671,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",671,"Belemoka",NA,"Fokontany","Commune"
672,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",672,"Ifanirea",NA,"Fokontany","Commune"
673,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",673,"Ikongo (Fort-Carnot)",NA,"Fokontany","Commune"
674,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",674,"Manampatrana",NA,"Fokontany","Commune"
675,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",675,"Maromiandra",NA,"Fokontany","Commune"
676,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",676,"Sahalanona",NA,"Fokontany","Commune"
677,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",47,"Ikongo",677,"Tolongoina",NA,"Fokontany","Commune"
678,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",678,"Ambahatrazo",NA,"Fokontany","Commune"
679,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",679,"Ambahive",NA,"Fokontany","Commune"
680,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",680,"Ambalaroka",NA,"Fokontany","Commune"
681,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",681,"Ambalavero",NA,"Fokontany","Commune"
682,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",682,"Ambila",NA,"Fokontany","Commune"
683,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",683,"Amboanjo Ifaho",NA,"Fokontany","Commune"
684,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",684,"Ambohitsara",NA,"Fokontany","Commune"
685,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",685,"Amborondro",NA,"Fokontany","Commune"
686,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",686,"Ambotaka",NA,"Fokontany","Commune"
687,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",687,"Ampasimanjeva",NA,"Fokontany","Commune"
688,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",688,"Ampasimboraka",NA,"Fokontany","Commune"
689,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",689,"Ampasimpotsy",NA,"Fokontany","Commune"
690,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",690,"Analavory",NA,"Fokontany","Commune"
691,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",691,"Anorombato",NA,"Fokontany","Commune"
692,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",692,"Anteza",NA,"Fokontany","Commune"
693,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",693,"Bekatra",NA,"Fokontany","Commune"
694,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",694,"Fenomby",NA,"Fokontany","Commune"
695,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",695,"Ionilahy",NA,"Fokontany","Commune"
696,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",696,"Lokomby",NA,"Fokontany","Commune"
697,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",697,"Mahabako",NA,"Fokontany","Commune"
698,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",698,"Mahamaibe",NA,"Fokontany","Commune"
699,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",699,"Manakara",NA,"Fokontany","Commune"
700,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",700,"Mangatsiotra",NA,"Fokontany","Commune"
701,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",701,"Marofarihy",NA,"Fokontany","Commune"
702,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",702,"Mavorano",NA,"Fokontany","Commune"
703,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",703,"Mizilo Gara",NA,"Fokontany","Commune"
704,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",704,"Nihaonana Ambany",NA,"Fokontany","Commune"
705,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",705,"Nosiala",NA,"Fokontany","Commune"
706,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",706,"Sahanambohitra",NA,"Fokontany","Commune"
707,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",707,"Saharefo",NA,"Fokontany","Commune"
708,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",708,"Sahasinaka",NA,"Fokontany","Commune"
709,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",709,"Sakoagna",NA,"Fokontany","Commune"
710,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",710,"Sorombo",NA,"Fokontany","Commune"
711,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",711,"Tataho",NA,"Fokontany","Commune"
712,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",712,"Vatana",NA,"Fokontany","Commune"
713,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",713,"Vinanitelo",NA,"Fokontany","Commune"
714,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",714,"Vohilava",NA,"Fokontany","Commune"
715,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",715,"Vohimanitra",NA,"Fokontany","Commune"
716,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",716,"Vohimasina Nord",NA,"Fokontany","Commune"
717,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",717,"Vohimasina Sud",NA,"Fokontany","Commune"
718,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",48,"Manakara-Sud",718,"Vohimasy",NA,"Fokontany","Commune"
719,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",719,"Ambalahosy",NA,"Fokontany","Commune"
720,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",720,"Ambodinonoka",NA,"Fokontany","Commune"
721,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",721,"Ambohimiarina",NA,"Fokontany","Commune"
722,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",722,"Ambohinihaonana",NA,"Fokontany","Commune"
723,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",723,"Andonabe",NA,"Fokontany","Commune"
724,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",724,"Andranambolava",NA,"Fokontany","Commune"
725,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",725,"Anosimparihy",NA,"Fokontany","Commune"
726,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",726,"Antsenavolo",NA,"Fokontany","Commune"
727,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",727,"Kianjavato",NA,"Fokontany","Commune"
728,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",728,"Mahatsara Atsimo",NA,"Fokontany","Commune"
729,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",729,"Mahatsara",NA,"Fokontany","Commune"
730,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",730,"Mahavoky Nord",NA,"Fokontany","Commune"
731,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",731,"Mahela",NA,"Fokontany","Commune"
732,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",732,"Manakana",NA,"Fokontany","Commune"
733,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",733,"Mananjary",NA,"Fokontany","Commune"
734,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",734,"Marofotaka",NA,"Fokontany","Commune"
735,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",735,"Marokarina",NA,"Fokontany","Commune"
736,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",736,"Marosangy",NA,"Fokontany","Commune"
737,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",737,"Morafeno",NA,"Fokontany","Commune"
738,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",738,"Namorona",NA,"Fokontany","Commune"
739,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",739,"Sandrohy",NA,"Fokontany","Commune"
740,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",740,"Tsaravary",NA,"Fokontany","Commune"
741,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",741,"Tsiatosika",NA,"Fokontany","Commune"
742,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",742,"Vatohandrina",NA,"Fokontany","Commune"
743,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",49,"Mananjary",743,"Vohilava",NA,"Fokontany","Commune"
744,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",744,"Ambahy",NA,"Fokontany","Commune"
745,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",745,"Ambodilafa",NA,"Fokontany","Commune"
746,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",746,"Ampasinambo",NA,"Fokontany","Commune"
747,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",747,"Androrangavola",NA,"Fokontany","Commune"
748,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",748,"Befody",NA,"Fokontany","Commune"
749,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",749,"Fiadanana",NA,"Fokontany","Commune"
750,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",750,"Nosy Varika",NA,"Fokontany","Commune"
